timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1402866934787,1912,Home Page,200,OK,Jakarta Users 1-35,text,true,244,1912
1402866934094,2727,Home Page,200,OK,Jakarta Users 1-11,text,true,244,2727
1402866936822,401,Home Page,200,OK,Jakarta Users 1-11,text,true,243,401
1402866936690,547,Home Page,200,OK,Jakarta Users 1-49,text,true,243,547
1402866935267,2048,Home Page,200,OK,Jakarta Users 1-31,text,true,244,2047
1402866935003,2378,Home Page,200,OK,Jakarta Users 1-41,text,true,244,2378
1402866936383,1139,Home Page,200,OK,Jakarta Users 1-9,text,true,243,1136
1402866936699,924,Home Page,200,OK,Jakarta Users 1-35,text,true,243,923
1402866937238,389,Home Page,200,OK,Jakarta Users 1-49,text,true,243,389
1402866934886,2820,Home Page,200,OK,Jakarta Users 1-6,text,true,244,2820
1402866935287,2685,Home Page,200,OK,Jakarta Users 1-4,text,true,244,2685
1402866936085,1978,Home Page,200,OK,Jakarta Users 1-47,text,true,244,1978
1402866937628,465,Home Page,200,OK,Jakarta Users 1-49,text,true,242,464
1402866936027,2166,Home Page,200,OK,Jakarta Users 1-10,text,true,244,2166
1402866936102,2142,Home Page,200,OK,Jakarta Users 1-48,text,true,244,2139
1402866935258,3163,Home Page,200,OK,Jakarta Users 1-21,text,true,244,3163
1402866938244,454,Home Page,200,OK,Jakarta Users 1-48,text,true,243,454
1402866937224,1481,Home Page,200,OK,Jakarta Users 1-11,text,true,244,1481
1402866937623,1134,Home Page,200,OK,Jakarta Users 1-35,text,true,243,1134
1402866936607,2332,Home Page,200,OK,Jakarta Users 1-33,text,true,244,2332
1402866937522,1521,Home Page,200,OK,Jakarta Users 1-9,text,true,244,1521
1402866937315,1995,Home Page,200,OK,Jakarta Users 1-31,text,true,244,1994
1402866938705,905,Home Page,200,OK,Jakarta Users 1-11,text,true,243,905
1402866937973,1818,Home Page,200,OK,Jakarta Users 1-4,text,true,244,1818
1402866938422,1433,Home Page,200,OK,Jakarta Users 1-21,text,true,244,1433
1402866939044,878,Home Page,200,OK,Jakarta Users 1-9,text,true,243,878
1402866937382,2737,Home Page,200,OK,Jakarta Users 1-41,text,true,244,2737
1402866938064,2168,Home Page,200,OK,Jakarta Users 1-47,text,true,244,2167
1402866937706,2658,Home Page,200,OK,Jakarta Users 1-6,text,true,244,2652
1402866940232,266,Home Page,200,OK,Jakarta Users 1-47,text,true,242,266
1402866938699,1839,Home Page,200,OK,Jakarta Users 1-48,text,true,244,1839
1402866939792,780,Home Page,200,OK,Jakarta Users 1-4,text,true,243,779
1402866938093,2504,Home Page,200,OK,Jakarta Users 1-49,text,true,244,2504
1402866938757,1868,Home Page,200,OK,Jakarta Users 1-35,text,true,244,1868
1402866938939,1871,Home Page,200,OK,Jakarta Users 1-33,text,true,244,1871
1402866938194,2789,Home Page,200,OK,Jakarta Users 1-10,text,true,244,2789
1402866940810,409,Home Page,200,OK,Jakarta Users 1-33,text,true,242,408
1402866939310,2175,Home Page,200,OK,Jakarta Users 1-31,text,true,244,2175
1402866940983,811,Home Page,200,OK,Jakarta Users 1-10,text,true,243,811
1402866940598,1224,Home Page,200,OK,Jakarta Users 1-49,text,true,243,1220
1402866939923,1916,Home Page,200,OK,Jakarta Users 1-9,text,true,244,1916
1402866940365,1568,Home Page,200,OK,Jakarta Users 1-6,text,true,244,1568
